Artist,Spotify Name,Genres,Popularity,Similarity
Main,Maino,['pop rap'],52.0,89
Palomar,Palomares de Ojinaga,['deep norteno'],28.0,52
Purity,Purity Ring,"['art pop' 'canadian electropop' 'chillwave' 'dark pop' 'dream pop'
 'edmonton indie' 'electropop' 'grave wave' 'indietronica' 'metropopolis'
 'shimmer pop']",54.0,71
X-ecutioners featuring Start Trouble,X-Ecutioners,['turntablism'],43.0,50
Deanna Kirk & The Snow Kidz,Deanna Kirk,,1.0,58
Manda and the Marbles,Manda & The Marbles,['power-pop punk'],1.0,90
Hazard,Oliver Hazard,['deep new americana' 'indie folk' 'stomp and holler'],59.0,63
Pink Fairies,The Pink Fairies,"['freakbeat' 'protopunk' 'psychedelic blues-rock' 'psychedelic rock'
 'pub rock']",26.0,86
Preacher,PREACHERVAN,['atlanta indie'],33.0,84
Billy Childish & Holly Golightly,Billy Childish,['garage rock' 'kent indie' 'medway sound' 'punk blues'],24.0,61
Melanie,Melanie Martinez,['alt z' 'electropop' 'pop'],81.0,61
The Gok,The Goo Goo Dolls,['neo mellow' 'permanent wave' 'pop rock'],73.0,50
Jerry Reed & Chet Atkins,Jerry Reed,['country' 'country rock'],56.0,59
Jam & Lewis,James Arthur,['pop' 'talent show' 'uk pop'],83.0,35
Johnny Cash / June Carter,Johnny Cash,['arkansas country' 'outlaw country'],76.0,61
Spencer Davis,The Spencer Davis Group,"['blues rock' 'british blues' 'british invasion' 'bubblegum pop'
 'classic rock' 'classic uk pop' 'folk rock' 'merseybeat' 'protopunk'
 'psychedelic rock' 'rock' 'rock-and-roll']",56.0,72
The Field,The Field Tapes,['ambient guitar' 'neo-classical'],51.0,75
Genny G,Ginny & Georgia Cast,,42.0,44
Dethklok,Metalocalypse: Dethklok,['comic' 'comic metal'],55.0,52
Bill Monroe,Bill Monroe & His Blue Grass Boys,"['appalachian folk' 'bluegrass' 'bluegrass gospel' 'old-time'
 'progressive bluegrass' 'traditional country' 'traditional folk'
 'yodeling']",38.0,50
T.K. Webb,TK Webb,,,88
Esco,Escolta De Guerra,['corrido' 'corridos alternativos' 'musica mexicana'],54.0,38
Clinton,Clinton Kane,['alt z' 'gen z singer-songwriter' 'pop'],72.0,74
"Paul ""Hucklebuck"" Williams",Paul Williams & His Hucklebuckers,,1.0,54
Ideal,Idealism,['chillhop' 'lo-fi beats'],60.0,77
Sly And Robbie,Sly & Robbie,['dub' 'reggae' 'roots reggae'],46.0,85
Armin,Armin van Buuren,['dutch trance' 'edm' 'pop dance' 'progressive house' 'trance'],76.0,48
Rem Dog,Rem Digga,['kavkaz' 'russian gangster rap' 'russian hip hop'],54.0,75
Travi$ Scott,Travis Scott,['rap' 'slap house'],92.0,92
The Go Betweens,The Go-Betweens,['alternative rock' 'australian alternative rock' 'australian rock' 'c86'],43.0,93
Adam Levy,Adam Levine,['deep talent show'],75.0,80
Kid Loco/Sistema,Kid Loco,['big beat' 'electronica' 'nu jazz' 'trip hop'],44.0,67
Afrika Bambaataa & The SoulSonic Force,Afrika Bambaataa,"['bronx hip hop' 'east coast hip hop' 'electro' 'hip hop'
 'old school hip hop']",46.0,59
Echoing Green_ The,The Echoing Green,['albuquerque indie' 'christian dance' 'neo-synthpop'],11.0,74
U&ME,$uicideboy$,['dark trap' 'new orleans rap' 'underground hip hop'],89.0,27
Billy Bang,Billy Bang Bang,,16.0,80
Befour Three O'Clock,Four o'clocks,,2.0,73
Rise & Fall,Rise Against,['chicago hardcore' 'chicago punk' 'hardcore punk' 'punk'],73.0,52
Mikabomb Featuring Holly Golightly,Holly Golightly,['garage rock' 'kent indie' 'medway sound' 'punk blues'],38.0,61
King Britt & Tim Motzer,King Britt,['broken beat'],28.0,61
John Surman_ Jack DeJohnette,John Summit,['edm' 'electro house' 'house' 'pop dance'],69.0,46
James Brown / The J.B.'s,James Brown,['funk' 'soul'],65.0,63
J.D. Souther,JD Souther,['country rock' 'folk rock' 'mellow gold' 'soft rock'],42.0,91
Reverend Horton Heat,The Reverend Horton Heat,['psychobilly' 'rockabilly' 'surf music' 'texas country'],45.0,91
Manfred Mann,Manfred Mann's Earth Band,"['album rock' 'art rock' 'british blues' 'classic rock' 'progressive rock'
 'symphonic rock']",58.0,65
All,All Time Low,['modern rock' 'pop punk' 'rock'],72.0,40
Dannii Minogue And The Soul Seekerz,Dannii Minogue,"['australian dance' 'australian pop' 'bubblegum dance' 'dance pop'
 'electropop' 'europop' 'new wave pop' 'strut' 'vocal house']",42.0,57
Mud,Mudvayne,"['alternative metal' 'groove metal' 'industrial metal' 'nu metal'
 'rap metal' 'rap rock']",63.0,55
Angels and Airwaves,Angels & Airwaves,['pop punk' 'socal pop punk'],59.0,89
Skeeter Davis & Bobby Bare,Skeeter Davis,['nashville sound'],50.0,67
Tommy James,Tommy James & The Shondells,"['bubblegum pop' 'classic garage rock' 'classic rock' 'folk rock'
 'mellow gold' 'psychedelic rock' 'rock' 'rock-and-roll' 'soft rock']",58.0,58
Luciana Souza / James Taylor,James Taylor,"['adult standards' 'classic rock' 'folk' 'folk rock' 'mellow gold' 'rock'
 'singer-songwriter' 'soft rock']",70.0,60
To Rococo Rot And I-Sound,To Rococo Rot,"['german electronica' 'german post-rock' 'indie electronica'
 'intelligent dance music' 'microhouse']",26.0,68
Jarvis Cocker / Kid Loco,Jarvis Cocker,['british alternative rock' 'britpop' 'sheffield indie' 'solo wave'],48.0,70
Lil' Ed & The Blues Imperials,Lil Eddie,,49.0,37
LSD-march,LSD March,['japanese psychedelic' 'japanoise'],13.0,89
Oil,Oilix,['lo-fi jazzhop'],51.0,75
Glenn Miller & His Orchestra,Glenn Miller,"['adult standards' 'big band' 'easy listening' 'jazz trombone' 'lounge'
 'swing' 'vocal jazz']",58.0,60
Siegel-Schwall Band,The Siegel-Schwall Band,['electric blues'],9.0,90
Dr. John & The Lower 911,Dr. John,"['blues' 'blues rock' 'country rock' 'folk' 'folk rock' 'funk'
 'jazz blues' 'louisiana blues' 'new orleans blues' 'piano blues'
 'roots rock' 'soul']",56.0,50
Alchemysts,The Alchemist,['alternative hip hop' 'hip hop' 'rap' 'west coast rap'],72.0,70
The Mighty Clouds Of Joy,Mighty Clouds Of Joy,['contemporary gospel' 'gospel' 'praise'],33.0,91
Michael Ray & The Cosmic Krewe,Michael Ray,"['contemporary country' 'country' 'country pop' 'country road'
 'modern country rock']",57.0,54
The Mothers,The Mothers Of Invention,"['art rock' 'classic rock' 'experimental' 'experimental rock'
 'jazz fusion' 'jazz rock' 'psychedelic rock' 'symphonic rock']",49.0,63
The New York Dolls,New York Dolls,"['early us punk' 'glam punk' 'glam rock' 'post-punk' 'protopunk'
 'pub rock' 'punk' 'punk blues']",46.0,88
OLYMPIA,The Olympians,['funk' 'instrumental funk'],48.0,70
Fast 'n' Bulbous,fastASMR,['asmr'],36.0,42
Vybe Kartel,Vybz Kartel,['dancehall' 'jamaican dancehall' 'reggae fusion'],66.0,91
Cardiacs,Cardiac Reborn,,31.0,64
ratboy,Ratboys,['bubblegrunge' 'chicago indie' 'indie pop' 'indie punk' 'indie rock'],40.0,92
The Derek Trucks Band featuring Ruben Blades,Derek Trucks,['blues rock'],56.0,43
The Drama Strip,The Dramatics,"['classic soul' 'disco' 'funk' 'memphis soul' 'post-disco' 'quiet storm'
 'soul' 'southern soul']",51.0,71
Barrington Levy / Long Beach Dub Allstars,Barrington Levy,['dub' 'lovers rock' 'reggae' 'reggae fusion' 'roots reggae'],60.0,54
Office,Office Work Music,,36.0,52
Bobby Blue Bland,"Bobby ""Blue"" Bland","['blues' 'classic soul' 'electric blues' 'soul' 'soul blues'
 'southern soul']",51.0,94
S Club,S Club 7,['bubblegum dance' 'dance pop' 'europop' 'post-teen pop'],61.0,86
Renaldo & the Loaf,Renaldo Domino,['traditional soul'],15.0,56
ASYL,Soul Asylum,"['alternative rock' 'grunge' 'permanent wave' 'pop rock' 'post-grunge'
 'rock']",58.0,53
Silkk The Shocker Featuring Master P,Master P,"['dirty south rap' 'gangster rap' 'hip hop' 'houston rap'
 'new orleans rap' 'pop rap' 'rap' 'southern hip hop' 'trap']",57.0,36
Sarah Brightman & José Carreras,Sarah Brightman,['operatic pop'],59.0,65
A Triggering Myth,A Trigger Within,,20.0,67
Mac Dre & PSD,Mac Dre,"['cali rap' 'gangster rap' 'hyphy' 'oakland hip hop' 'west coast rap'
 'west coast trap']",53.0,70
Anjali,Anjali World,,17.0,67
Alan Jackson duet with The Chipmunks,The Chipettes,,43.0,37
Martha and The Vandellas,Martha Reeves & The Vandellas,"['classic girl group' 'classic soul' 'disco' 'funk' 'motown' 'quiet storm'
 'soul' 'southern soul']",60.0,79
Harlan Leonard & His Rockets,Harlan Leonard and his Rockets,,,93
Smog,Smogie,,54.0,80
Goldie & The Gingerbreads,Goldie,,42.0,39
Joe Jackson Band,Joe Jackson,"['album rock' 'art rock' 'classic rock' 'classic uk pop' 'folk rock'
 'mellow gold' 'new romantic' 'new wave' 'new wave pop' 'permanent wave'
 'power pop' 'pub rock' 'rock' 'soft rock' 'sophisti-pop']",58.0,81
Terje Rypdal_ Torbjørn Sunde_ Brynjulf Blix_ Sveinung Hovensjø_ Svein Christiansen,Terje Rypdal,"['contemporary jazz' 'dark jazz' 'ecm-style jazz' 'jazz fusion'
 'jazz guitar' 'norwegian contemporary jazz' 'norwegian experimental'
 'norwegian jazz']",32.0,26
Pee Wee Crayton & His Guitar,Pee Wee Crayton,"['blues' 'boogie-woogie' 'electric blues' 'rhythm and blues' 'texas blues'
 'traditional blues']",33.0,70
Arnold Schönberg,Arnold Schoenberg,"['austro-german modernism' 'avant-garde' 'classical'
 'early modern classical' 'post-romantic era' 'serialism']",48.0,91
Coolio Da Unda Dogg_ Reek Daddy_ Billy Bo_ Sleep Dank,Coolio,['g funk' 'gangster rap' 'hip hop' 'rap' 'west coast rap'],72.0,20
Lit,Little Mix,['dance pop' 'girl group' 'pop' 'post-teen pop' 'talent show' 'uk pop'],78.0,46
Love Unlimited Orchestra,The Love Unlimited Orchestra,['disco'],48.0,92
Adolescents,Adolescent's Orquesta,['salsa' 'salsa venezolana' 'tropical'],70.0,69
Rachel Unthank,Rachel Unthank And The Winterset,,16.0,61
Baby Bash / Low G.,Baby Bash,"['chicano rap' 'dance pop' 'dirty south rap' 'gangster rap' 'hip hop'
 'hip pop' 'latin hip hop' 'pop rap' 'r&b' 'rap' 'southern hip hop'
 'texas latin rap' 'urban contemporary']",64.0,67
Zoviet France,:zoviet*france:,"['ambient industrial' 'british experimental' 'british industrial'
 'industrial']",2.0,86
Merle Haggard & George Jones,Merle Haggard,"['bakersfield sound' 'country' 'country rock' 'nashville sound'
 'outlaw country']",63.0,63
Farao,Faraón Love Shady,['trap peruano'],50.0,45
Syvia,Sylvia,['classic country pop'],35.0,91
Rosetta,Rosetta Arroyo,['sleep'],48.0,67
Lisa Loeb & Nine Stories,Lisa Loeb,['lilith' 'pop rock' 'singer-songwriter'],51.0,55
Mitch Ryder & The Detroit Wheels,Mitch Ryder and The Detroit Wheels,['detroit rock'],31.0,94
Blir,blink-182,['pop punk' 'punk' 'rock' 'socal pop punk'],79.0,46
My,Myke Towers,['reggaeton' 'trap latino' 'urbano latino'],89.0,31
Yello vs. Hardfloor,YeloHill,['cali rap' 'chicano rap' 'west coast trap'],52.0,37
MX-80 Sound,MX80,['art punk'],5.0,53
18 Wheeler,The 18 Wheelers,,4.0,80
Nile Rodgers / Roy Hargrove / Money Mark,Nile Ross,,2.0,33
Sonic Boom & Spectrum,Sonic Boom,['british experimental'],40.0,65
Sheek,Sheek Louch,['hardcore hip hop'],43.0,62
WWE: Mr. Kennedy (Airbourne),Mr Kendy,,15.0,44
Garth Brooks / Trisha Yearwood,Trisha Yearwood,"['contemporary country' 'country' 'country dawn' 'country road'
 'country rock']",61.0,67
Lupe Fiasco feat. Biship G and Nikki Jean,Lupe Fiasco,"['alternative hip hop' 'chicago rap' 'conscious hip hop' 'hip hop'
 'political hip hop' 'pop rap' 'rap' 'southern hip hop']",68.0,42
Mesh,Meshuggah,"['alternative metal' 'death metal' 'djent' 'nu metal'
 'progressive groove metal' 'swedish metal' 'technical groove metal'
 'technical thrash']",58.0,62
Ke$ha,Kesha,['dance pop' 'pop' 'post-teen pop'],78.0,80
DNA,Drake,['canadian hip hop' 'canadian pop' 'hip hop' 'rap' 'toronto rap'],98.0,50
Noël Coward,Noel Coward,['operetta'],30.0,91
Mythra,Mythraeum,,10.0,80
Amu,Anuel AA,['reggaeton' 'reggaeton flow' 'trap boricua' 'trap latino' 'urbano latino'],90.0,36
WWE: Beth Phoenix,Zeth Phoenix,,15.0,76
Harold Melvin,Harold Melvin & The Blue Notes,"['classic soul' 'disco' 'funk' 'philly soul' 'quiet storm' 'soul'
 'southern soul']",57.0,60
Hashim,Hashim Reese,,47.0,67
Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon,Rabbit In The Moon,['breakbeat' 'classic progressive house'],24.0,46
John Abercrombie & John Scofield,John Abercrombie,"['contemporary jazz' 'ecm-style jazz' 'jazz' 'jazz fusion' 'jazz guitar'
 'swedish jazz']",33.0,67
Jakes,Jakes Bejoy,['mollywood' 'tamil pop'],61.0,62
P!nk Featuring Indigo Girls,P!nk,['dance pop' 'pop'],85.0,26
Walter 'Shakey' Horton,Big Walter Horton,"['acoustic blues' 'blues' 'boogie-woogie' 'chicago blues' 'electric blues'
 'harmonica blues' 'memphis blues' 'traditional blues']",40.0,67
Klaus & Kinski,Klaus Badelt,['german soundtrack' 'orchestral soundtrack' 'soundtrack'],65.0,46
Sergio Mendes,Sérgio Mendes,['bossa nova' 'brazilian jazz' 'samba'],61.0,92
Hadacol,Hadacol Tremblers,,,58
Meade Lux Lewis,"Meade ""Lux"" Lewis",['boogie-woogie' 'piano blues' 'stride'],24.0,94
Trashmen,The Trashmen,['classic garage rock' 'protopunk' 'surf music'],46.0,80
Dada,Dada Life,"['big room' 'dance pop' 'edm' 'electro house' 'pop dance'
 'progressive electro house' 'progressive house']",55.0,62
Dr. Hook & The Medicine Show,Dr. Hook,"['adult standards' 'bubblegum pop' 'classic rock' 'country rock'
 'folk rock' 'mellow gold' 'soft rock']",63.0,44
DASHER,Hannah Dasher,,29.0,63
Jazz Crusaders,The Jazz Crusaders,['jazz funk' 'soul jazz'],29.0,88
Hypo & Nikolu,Hypocrisy,"['black metal' 'death metal' 'melodic death metal' 'metal'
 'swedish death metal' 'swedish melodeath' 'swedish metal']",45.0,45
Svartthron,Darkthrone,"[""black 'n' roll"" 'black metal' 'blackened crust' 'metal'
 'norwegian black metal' 'norwegian death metal' 'norwegian metal']",48.0,70
Cypress Hill featurng MC Eiht,MC Eiht,['g funk' 'gangster rap' 'west coast rap'],63.0,39
Lionel Hampton and his orchestra,Lionel Hampton,"['adult standards' 'bebop' 'big band' 'jazz' 'lounge' 'stride' 'swing'
 'vocal jazz']",48.0,61
Sisqó,Sisqo,['contemporary r&b' 'hip hop' 'hip pop' 'r&b' 'urban contemporary'],60.0,80
WWE: ECW Theme (Saliva with Brent Smith from Shinedown),WWE,['wrestling'],67.0,10
Link Wray & The Wraymen,Link Wray,"['classic garage rock' 'cosmic american' 'native american'
 'psychedelic rock' 'punk blues' 'rock-and-roll' 'rockabilly' 'surf music']",47.0,56
Celebration,Celebration Music,,21.0,79
Andrew Gill,Andrew Gialanella,,49.0,79
Leviathan,LeviathanJPTV,['meme rap'],43.0,82
Oppenheimer,Oppenheimer Analysis,['grave wave' 'minimal wave'],29.0,71
Brick & Lace,Brick + Mortar,['asbury park indie' 'modern alternative rock' 'modern rock' 'rock'],55.0,62
Miss Kittin - Suzana Gostimirovic,Miss Kittin,"['alternative dance' 'electra' 'electroclash' 'electronica'
 'french techno']",48.0,50
Biosphere & Higher Intelligence Agency,biosphere,['lo-fi beats' 'lo-fi rap'],52.0,38
The Affair,The Affair Divine,,1.0,74
Wendy & Lisa,WENDY,['k-pop' 'korean pop'],58.0,59
Kingpin Skinny Pimp & Da Syndicate,Kingpin Skinny Pimp,"['crunk' 'dirty south rap' 'gangster rap' 'memphis hip hop' 'phonk'
 'underground hip hop']",66.0,72
Jagged Edge featuring Jermaine Dupri_ Da Brat_ R.O.C._ Lil Bow Wow and Tigah,Jagged Edge,"['atl hip hop' 'contemporary r&b' 'dance pop' 'hip hop' 'hip pop'
 'neo soul' 'pop rap' 'quiet storm' 'r&b' 'southern hip hop'
 'urban contemporary']",65.0,25
Dorris Henderson / John Renbourn,Jordan Henderson,,45.0,50
King Tubby / Prince Jammy,King Tubby,['dub' 'reggae' 'roots reggae'],46.0,57
Kevin Michael,Kevin Michael Richardson,,24.0,70
The Electrics,The Electric Swing Circus,['electro swing' 'nu jazz'],45.0,68
Oak Ridge Boys,The Oak Ridge Boys,['classic country pop' 'country' 'country rock'],55.0,88
Alvin And The Chipmunks,Alvin & The Chipmunks,"[""children's music""]",52.0,91
Cindy Blackman,Cindy Blackman Santana,['rock drums'],28.0,78
K.D.A.,K.A.A.N.,['underground hip hop'],53.0,57
Ricky Skaggs & Kentucky Thunder,Ricky Skaggs,"['bluegrass' 'bluegrass gospel' 'country' 'country rock' 'mandolin'
 'old-time' 'progressive bluegrass']",52.0,56
Dan Penn & Donnie Frits,Dan Penn,['country rock' 'roots rock' 'southern soul'],30.0,52
Come On,Come on Live Long,['irish indie'],8.0,58
Babasonicos,Babasónicos,"['argentine rock' 'electronica argentina' 'latin alternative' 'latin rock'
 'pop electronico' 'rock en espanol']",71.0,91
The Nextmen / Alice Russell,Alice Russell,['british soul' 'electronica' 'funk' 'neo soul' 'nu jazz' 'trip hop'],51.0,65
Kariya,Kariyan,,33.0,92
Reba McEntire / Brian Stokes Mitchell,Brian Stokes Mitchell,['broadway' 'show tunes'],43.0,72
Bobby Watson_ Jim Hartog_ Rich Rothemberg_ Ed Jackson,Bobby V.,"['contemporary r&b' 'hip hop' 'hip pop' 'pop rap' 'r&b'
 'urban contemporary']",61.0,20
Al Kapone Aka Kapeezy,Al Kapone,['memphis hip hop'],35.0,60
Charles B,Charles Bradley,['funk' 'soul'],60.0,75
Webb Pierce & Red Sovine,Webb Pierce,['honky tonk' 'rockabilly'],43.0,63
The Comsat Angels,The Commission,,31.0,58
Spyro,Spyro Gyra,['jazz funk' 'jazz fusion' 'progressive jazz fusion' 'smooth jazz'],44.0,67
Wesley Willis & The Dragnews,Wesley Willis,['outsider'],34.0,63
Heather Maloney,Heather Maloney & Darlingside,['boston folk' 'new england americana' 'western mass indie'],30.0,68
Andrew,Andrew Lloyd Webber,['broadway' 'show tunes' 'west end'],65.0,48
Stream of Passion feat. Ayreon,Streams of Dreams,,24.0,51
Greys,Greyson Chance,['alt z' 'dance pop' 'electropop' 'pop' 'post-teen pop' 'viral pop'],58.0,53
Monica Törnell / Cornelis Vreeswijk,Cornelius Brothers & Sister Rose,['classic soul'],44.0,39
Headhunters,The Kentucky Headhunters,['country' 'country rock' 'kentucky roots' 'southern rock'],48.0,63
Artie Shaw and his orchestra,Artie Shaw,"['adult standards' 'big band' 'jazz clarinet' 'lounge' 'stride' 'swing'
 'vocal jazz']",49.0,53
Serene,Serene Surroundings,['rain'],45.0,48
Green Jellÿ,Green Jelly,['comic metal' 'funk metal'],36.0,91
The Invisibl Skratch Piklz,Invisibl Skratch Piklz,['scratch' 'turntablism'],20.0,92
Luniz featuring Eightball & MJG,Lunis,,65.0,22
J.K. & Co.,J.K. Mac,,40.0,67
Jah Wobble & The Invaders of the Heart,Jah Wobble,['experimental dub' 'uk dub'],32.0,42
Spencer Davis Group,The Spencer Davis Group,"['blues rock' 'british blues' 'british invasion' 'bubblegum pop'
 'classic rock' 'classic uk pop' 'folk rock' 'merseybeat' 'protopunk'
 'psychedelic rock' 'rock' 'rock-and-roll']",56.0,90
The Fall,The Fall of Troy,"['post-hardcore' 'progressive post-hardcore' 'sasscore' 'screamo'
 'swancore']",48.0,67
Mylo,MYLØ,,52.0,75
Club 7,S Club 7,['bubblegum dance' 'dance pop' 'europop' 'post-teen pop'],61.0,86
Anita Carter_ Helen Carter_ June Carter Cash,Jenn Carter,['new york drill'],65.0,33
Ronnie Earl & the Broadcasters,Ronnie Earl,['blues' 'blues rock' 'electric blues' 'modern blues'],38.0,54
Little Esther Phillips,Esther Phillips,['classic soul' 'jazz blues' 'rhythm and blues' 'soul'],46.0,81
Lil Troy,Lil' Troy,['dirty south rap' 'gangster rap' 'houston rap' 'southern hip hop'],52.0,94
Of Mice And Men,Of Mice & Men,['melodic metalcore' 'metalcore' 'post-screamo' 'screamo'],63.0,86
Stones & feathers,The Rolling Stones,['british invasion' 'classic rock' 'rock'],81.0,34
Ziggy Modeliste,Zigaboo Modeliste,,11.0,81
J Nash,J-Nasty,,30.0,62
Trío Los Panchos,Los Panchos,['bolero' 'bolero mexicano' 'ranchera'],66.0,81
Styles P.,Styles P,"['alternative hip hop' 'battle rap' 'east coast hip hop' 'gangster rap'
 'hardcore hip hop' 'hip hop' 'rap' 'southern hip hop' 'trap']",64.0,94
No,Noah Kahan,['pop'],78.0,33
CORNELIUS,Cornelius Brothers & Sister Rose,['classic soul'],44.0,44
1976,The 1975,['modern alternative rock' 'modern rock' 'pop' 'rock'],82.0,50
Easybeats,The Easybeats,"['australian rock' 'bubblegum pop' 'classic garage rock' 'folk rock'
 'freakbeat' 'merseybeat' 'protopunk' 'psychedelic rock']",45.0,82
Johnny Hammond,"Johnny ""Hammond"" Smith",['hammond organ' 'jazz funk' 'jazz organ' 'soul jazz'],30.0,78
Seiji,Seiji Ozawa,"['classical performance' 'japanese classical performance'
 'orchestral performance']",56.0,62
The Edgar Broughton Band,Edgar Broughton Band,['acid rock' 'psychedelic blues-rock' 'psychedelic rock'],29.0,91
Dark Angel / Untold,Dark Angel,['metal' 'old school thrash' 'technical thrash' 'thrash metal'],33.0,69
Carter Family,The Carter Family,"['appalachian folk' 'bluegrass' 'country gospel' 'folk' 'old-time'
 'traditional country' 'traditional folk' 'vocal harmony group']",41.0,87
Lee Harvey Oswald Band,The Lee Harvey Oswald Band,,4.0,92
Jeremy Camp and Adie Camp,Jeremy Camp,"['ccm' 'christian alternative rock' 'christian music' 'world worship'
 'worship']",63.0,61
RVG,Rage Against The Machine,"['alternative metal' 'alternative rock' 'conscious hip hop' 'funk metal'
 'nu metal' 'political hip hop' 'rap metal' 'rap rock' 'rock']",74.0,15
Kelpe,Kelsea Ballerini,['contemporary country' 'country' 'pop'],77.0,38
